rank,trigram,count,share,hand_pattern,finger_pattern,row_pattern,row_changes,same_finger_transition_count,same_finger_travel_total,repeated_key_transition_count,separated_finger_reuse,same_finger_reversal,three_finger_same_hand_shape,alternating_hands,home_reach_sum,home_reach_max,tags,top_words
7539,hsb,219756,1.0473942330154133e-07,RLL,R-index → L-ring → L-index,1 → 1 → 2,1,0,0.0,0,False,False,,False,2.8028,1.8028,one_row_change,reichsbank
7540,bmt,219537,1.0463504420061558e-07,LRL,L-index → R-index → L-index,2 → 2 → 0,1,0,0.0,0,True,False,,True,4.1708,1.8028,"separated_finger_reuse,alternating_hands,one_row_change",bmt
7541,rlv,219534,1.0463361434991798e-07,LRL,L-index → R-ring → L-index,0 → 1 → 2,2,0,0.0,0,True,False,,True,2.1488,1.118,"separated_finger_reuse,alternating_hands,two_row_changes",earlv
7542,pgp,219497,1.0461597952464741e-07,RLR,R-pinky → L-index → R-pinky,0 → 1 → 0,2,0,0.0,0,True,False,,True,3.0616,1.0308,"separated_finger_reuse,alternating_hands,two_row_changes",pgp
7543,kby,219485,1.0461026012185696e-07,RLR,R-middle → L-index → R-index,1 → 2 → 0,2,0,0.0,0,False,False,,True,3.4036,1.8028,"alternating_hands,two_row_changes",kirkby
7544,lbm,219146,1.0444868699302671e-07,RLR,R-ring → L-index → R-index,1 → 2 → 2,1,0,0.0,0,False,False,,True,2.9208,1.8028,"alternating_hands,one_row_change",lbm
7545,ftt,217878,1.0384433676483564e-07,LLL,L-index → L-index → L-index,1 → 0 → 0,1,1,1.25,1,False,False,,False,2.5,1.25,"same_finger_x1,repeat_key_x1,one_row_change",ofttimes
7546,nrr,217812,1.0381288004948816e-07,RLL,R-index → L-index → L-index,2 → 0 → 0,1,0,0.0,1,False,False,,False,3.1796,1.118,"repeat_key_x1,one_row_change",unrra
7547,npp,217640,1.0373090194282502e-07,RRR,R-index → R-pinky → R-pinky,2 → 0 → 0,1,0,0.0,1,False,False,,False,3.1796,1.118,"repeat_key_x1,one_row_change",npp
7548,fpg,217380,1.036069815490319e-07,LRL,L-index → R-pinky → L-index,1 → 0 → 1,2,0,0.0,0,True,False,,True,2.0308,1.0308,"separated_finger_reuse,alternating_hands,two_row_changes",fpga
7549,crh,217077,1.0346256662857299e-07,LLR,L-middle → L-index → R-index,2 → 0 → 1,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,crh
7550,sdy,216929,1.0339202732749075e-07,LLR,L-ring → L-middle → R-index,1 → 1 → 0,1,0,0.0,0,False,False,,False,1.6008,1.6008,one_row_change,mosdy
7551,mdu,216740,1.0330194673354114e-07,RLR,R-index → L-middle → R-index,2 → 1 → 0,2,0,0.0,0,True,False,,True,2.1488,1.118,"separated_finger_reuse,alternating_hands,two_row_changes",omdurman
7552,eoy,216733,1.0329861041524671e-07,LRR,L-middle → R-ring → R-index,0 → 0 → 0,0,0,0.0,0,False,False,,False,3.6623,1.6008,no_row_change,eoyal
7553,sdh,216330,1.0310653380486738e-07,LLR,L-ring → L-middle → R-index,1 → 1 → 1,0,0,0.0,0,False,False,,False,1.0,1.0,no_row_change,sdh
7554,gbs,216242,1.030645915177374e-07,LLL,L-index → L-index → L-ring,1 → 2 → 1,2,1,1.118,0,False,False,,False,2.8028,1.8028,"same_finger_x1,two_row_changes",gbs
7555,tje,215817,1.0286202933557557e-07,LRL,L-index → R-index → L-middle,0 → 1 → 0,2,0,0.0,0,False,False,,True,2.2808,1.25,"alternating_hands,two_row_changes","betjeman, tietjens"
7556,etj,215817,1.0286202933557557e-07,LLR,L-middle → L-index → R-index,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.2808,1.25,one_row_change,"betjeman, tietjens"
7557,udv,215757,1.0283343232162332e-07,RLL,R-index → L-middle → L-index,0 → 1 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,studv
7558,goh,215429,1.026771019786843e-07,LRR,L-index → R-ring → R-index,1 → 0 → 1,2,0,0.0,0,False,False,,False,3.0308,1.0308,two_row_changes,goh
7559,ezb,214998,1.0247168009512725e-07,LLL,L-middle → L-pinky → L-index,0 → 2 → 2,1,0,0.0,0,False,False,redirect,False,3.9516,1.8028,"redirect,one_row_change",hezbollah
7560,zbo,214998,1.0247168009512725e-07,LLR,L-pinky → L-index → R-ring,2 → 2 → 0,1,0,0.0,0,False,False,,False,3.9516,1.8028,one_row_change,hezbollah
7561,jaa,214877,1.0241400945032353e-07,RLL,R-index → L-pinky → L-pinky,1 → 1 → 1,0,0,0.0,1,False,False,,False,0.0,0.0,"repeat_key_x1,no_row_change","jaar, jaap"
7562,ouy,214846,1.023992343264482e-07,RRR,R-ring → R-index → R-index,0 → 0 → 0,0,1,1.0,0,False,False,,False,3.6623,1.6008,"same_finger_x1,no_row_change",inouye
7563,mtc,214605,1.0228436965373996e-07,RLL,R-index → L-index → L-middle,2 → 0 → 2,2,0,0.0,0,False,False,,False,3.4861,1.25,two_row_changes,mtc
7564,ncp,214511,1.0223956766521474e-07,RLR,R-index → L-middle → R-pinky,2 → 2 → 0,1,0,0.0,0,False,False,,True,3.2668,1.118,"alternating_hands,one_row_change",ncp
7565,sls,214336,1.02156159707854e-07,LRL,L-ring → R-ring → L-ring,1 → 1 → 1,0,0,0.0,0,True,False,,True,0.0,0.0,"separated_finger_reuse,alternating_hands,no_row_change",sls
7566,gvh,214179,1.0208133085467892e-07,LLR,L-index → L-index → R-index,1 → 2 → 1,2,1,1.118,0,False,False,,False,3.118,1.118,"same_finger_x1,two_row_changes",gvhd
7567,prz,214146,1.0206560249700518e-07,RLL,R-pinky → L-index → L-pinky,0 → 0 → 2,1,0,0.0,0,False,False,,False,3.1796,1.118,one_row_change,"przeworski, przez"
7568,svc,214038,1.0201412787189111e-07,LLL,L-ring → L-index → L-middle,1 → 2 → 2,1,0,0.0,0,False,False,redirect,False,2.2361,1.118,"redirect,one_row_change",svc
7569,htp,213881,1.0193929901871604e-07,RLR,R-index → L-index → R-pinky,1 → 0 → 0,1,0,0.0,0,False,False,,True,3.2808,1.25,"alternating_hands,one_row_change","htp, eightpence"
7570,ogf,213693,1.0184969504166562e-07,RLL,R-ring → L-index → L-index,0 → 1 → 1,1,1,1.0,0,False,False,,False,2.0308,1.0308,"same_finger_x1,one_row_change",dogfish
7571,cfp,213621,1.0181537862492292e-07,LLR,L-middle → L-index → R-pinky,2 → 1 → 0,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,cfp
7572,wdh,213557,1.0178487514337384e-07,LLR,L-ring → L-middle → R-index,0 → 1 → 1,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,chowdhury
7573,ofc,213490,1.0175294181112715e-07,RLL,R-ring → L-index → L-middle,0 → 1 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,ofc
7574,twp,213457,1.0173721345345341e-07,LLR,L-index → L-ring → R-pinky,0 → 0 → 0,0,0,0.0,0,False,False,,False,3.3116,1.25,no_row_change,twp
7575,lhr,213436,1.0172720449857012e-07,RRL,R-ring → R-index → L-index,1 → 1 → 0,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,lhrh
7576,txt,213129,1.015808831105144e-07,LLL,L-index → L-ring → L-index,0 → 2 → 0,2,0,0.0,0,True,False,,False,3.618,1.25,"separated_finger_reuse,two_row_changes",txt
7577,wms,213051,1.0154370699237646e-07,LRL,L-ring → R-index → L-ring,0 → 2 → 1,2,0,0.0,0,True,False,,True,2.1488,1.118,"separated_finger_reuse,alternating_hands,two_row_changes",wms
7578,ddd,212927,1.0148460649687512e-07,LLL,L-middle → L-middle → L-middle,1 → 1 → 1,0,0,0.0,2,False,False,,False,0.0,0.0,"repeat_key_x2,no_row_change",ddd
7579,zsa,212921,1.014817467954799e-07,LLL,L-pinky → L-ring → L-pinky,2 → 1 → 1,1,0,0.0,0,True,False,,False,1.118,1.118,"separated_finger_reuse,one_row_change",weizsacker
7580,izs,212921,1.014817467954799e-07,RLL,R-middle → L-pinky → L-ring,0 → 2 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,weizsacker
7581,efn,212739,1.0139500251982472e-07,LLR,L-middle → L-index → R-index,0 → 1 → 2,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,hefner
7582,rzk,212547,1.013034920751775e-07,LLR,L-index → L-pinky → R-middle,0 → 2 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,schwarzkopf
7583,mnr,212294,1.011829079996788e-07,RRL,R-index → R-index → L-index,2 → 2 → 0,1,1,1.0,0,False,False,,False,3.2668,1.118,"same_finger_x1,one_row_change",mnr
7584,yoa,211791,1.0094316969937903e-07,RRL,R-index → R-ring → L-pinky,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.6316,1.6008,one_row_change,holyoake
7585,wnm,211547,1.0082687517597319e-07,LRR,L-ring → R-index → R-index,0 → 2 → 2,1,1,1.0,0,False,False,,False,3.2668,1.118,"same_finger_x1,one_row_change","lawnmower, brownmiller"
7586,cgl,211529,1.0081829607178751e-07,LLR,L-middle → L-index → R-ring,2 → 1 → 1,1,0,0.0,0,False,False,,False,2.118,1.118,one_row_change,"mcglynn, cgl"
7587,tgl,211529,1.0081829607178751e-07,LLR,L-index → L-index → R-ring,0 → 1 → 1,1,1,1.0308,0,False,False,,False,2.25,1.25,"same_finger_x1,one_row_change",postglacial
7588,psr,211486,1.0079780154512172e-07,RLL,R-pinky → L-ring → L-index,0 → 1 → 0,2,0,0.0,0,False,False,,False,2.0616,1.0308,two_row_changes,psr
7589,zgi,211334,1.0072535577644267e-07,LLR,L-pinky → L-index → R-middle,2 → 1 → 0,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,fitzgibbon
7590,vcc,211048,1.0058904334327024e-07,LLL,L-index → L-middle → L-middle,2 → 2 → 2,0,0,0.0,1,False,False,,False,3.3541,1.118,"repeat_key_x1,no_row_change",vcc
7591,xyh,210980,1.0055663339412435e-07,LRR,L-ring → R-index → R-index,2 → 0 → 1,2,1,1.0308,0,False,False,,False,3.7188,1.6008,"same_finger_x1,two_row_changes",oxyhemoglobin
7592,aiy,210901,1.0051898065908721e-07,LRR,L-pinky → R-middle → R-index,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.6316,1.6008,one_row_change,"aiyar, saiyid"
7593,tmv,210895,1.0051612095769198e-07,LRL,L-index → R-index → L-index,0 → 2 → 2,1,0,0.0,0,True,False,,True,3.4861,1.25,"separated_finger_reuse,alternating_hands,one_row_change",tmv
7594,fgf,210885,1.0051135478869994e-07,LLL,L-index → L-index → L-index,1 → 1 → 1,0,2,2.0,0,False,True,,False,1.0,1.0,"same_finger_x2,same_finger_reversal,no_row_change",fgf
7595,zmi,210689,1.004179378764559e-07,LRR,L-pinky → R-index → R-middle,2 → 2 → 0,1,0,0.0,0,False,False,,False,3.2668,1.118,one_row_change,izmir
7596,nuh,210631,1.0039029409630204e-07,RRR,R-index → R-index → R-index,2 → 0 → 1,2,2,3.2656,0,False,True,,False,3.1488,1.118,"same_finger_x2,same_finger_reversal,two_row_changes","menuhin, nuh"
7597,afh,210282,1.0022395479847974e-07,LLR,L-pinky → L-index → R-index,1 → 1 → 1,0,0,0.0,0,False,False,,False,1.0,1.0,no_row_change,"leafhopper, leafhoppers"
7598,fmd,210126,1.0014960256220387e-07,LRL,L-index → R-index → L-middle,1 → 2 → 1,2,0,0.0,0,False,False,,True,1.118,1.118,"alternating_hands,two_row_changes",fmd
7599,svs,209902,1.000428403767821e-07,LLL,L-ring → L-index → L-ring,1 → 2 → 1,2,0,0.0,0,True,False,,False,1.118,1.118,"separated_finger_reuse,two_row_changes",svstem
7600,vst,209902,1.000428403767821e-07,LLL,L-index → L-ring → L-index,2 → 1 → 0,2,0,0.0,0,True,False,,False,2.368,1.25,"separated_finger_reuse,two_row_changes",svstem
7601,qtl,209902,1.000428403767821e-07,LLR,L-pinky → L-index → R-ring,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.2808,1.25,one_row_change,qtl
7602,nlp,209893,1.0003855082468927e-07,RRR,R-index → R-ring → R-pinky,2 → 1 → 0,2,0,0.0,0,False,False,outward_roll,False,2.1488,1.118,"outward_roll,two_row_changes",nlp
7603,dmf,209592,9.989508913802877e-08,LRL,L-middle → R-index → L-index,1 → 2 → 1,2,0,0.0,0,False,False,,True,1.118,1.118,"alternating_hands,two_row_changes",dmf
7604,hlv,209351,9.978022446532053e-08,RRL,R-index → R-ring → L-index,1 → 1 → 2,1,0,0.0,0,False,False,,False,2.118,1.118,one_row_change,hlv
7605,elj,208966,9.959672695912688e-08,LRR,L-middle → R-ring → R-index,0 → 1 → 1,1,0,0.0,0,False,False,,False,1.0308,1.0308,one_row_change,seljuk
7606,ugc,208740,9.94890115399067e-08,RLL,R-index → L-index → L-middle,0 → 1 → 2,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,ugc
7607,yip,208559,9.940274388115072e-08,RRR,R-index → R-middle → R-pinky,0 → 0 → 0,0,0,0.0,0,False,False,outward_roll,False,3.6623,1.6008,"outward_roll,no_row_change",yip
7608,rgv,208198,9.923068518053797e-08,LLL,L-index → L-index → L-index,0 → 1 → 2,2,2,2.7188,0,False,False,,False,3.1488,1.118,"same_finger_x2,two_row_changes",rgveda
7609,ixb,208189,9.922639562844513e-08,RLL,R-middle → L-ring → L-index,0 → 2 → 2,1,0,0.0,0,False,False,,False,3.9516,1.8028,one_row_change,bixby
7610,xby,208189,9.922639562844513e-08,LLR,L-ring → L-index → R-index,2 → 2 → 0,1,0,0.0,0,False,False,,False,4.5216,1.8028,one_row_change,bixby
7611,mbt,208167,9.921591005666264e-08,RLL,R-index → L-index → L-index,2 → 2 → 0,1,1,2.136,0,False,False,,False,4.1708,1.8028,"same_finger_x1,one_row_change",lambton
7612,bzh,208154,9.920971403697298e-08,LLR,L-index → L-pinky → R-index,2 → 2 → 1,1,0,0.0,0,False,False,,False,3.9208,1.8028,one_row_change,dobzhansky
7613,obz,208154,9.920971403697298e-08,RLL,R-ring → L-index → L-pinky,0 → 2 → 2,1,0,0.0,0,False,False,,False,3.9516,1.8028,one_row_change,dobzhansky
7614,pmc,208056,9.916300558085096e-08,RRL,R-pinky → R-index → L-middle,0 → 2 → 2,1,0,0.0,0,False,False,,False,3.2668,1.118,one_row_change,pmc
7615,dax,207852,9.906577573341328e-08,LLL,L-middle → L-pinky → L-ring,1 → 1 → 2,1,0,0.0,0,False,False,redirect,False,1.118,1.118,"redirect,one_row_change",dax
7616,gdu,207663,9.897569513946366e-08,LLR,L-index → L-middle → R-index,1 → 1 → 0,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,chengdu
7617,bss,207661,9.897474190566525e-08,LLL,L-index → L-ring → L-ring,2 → 1 → 1,1,0,0.0,1,False,False,,False,1.8028,1.8028,"repeat_key_x1,one_row_change",bss
7618,bpe,207498,9.889705335109495e-08,LRL,L-index → R-pinky → L-middle,2 → 0 → 0,1,0,0.0,0,False,False,,True,3.8643,1.8028,"alternating_hands,one_row_change",subperiosteal
7619,azn,207338,9.882079464722227e-08,LLR,L-pinky → L-pinky → R-index,1 → 2 → 2,1,1,1.118,0,False,False,,False,2.2361,1.118,"same_finger_x1,one_row_change",ghazni
7620,idh,207253,9.87802822107899e-08,RLR,R-middle → L-middle → R-index,0 → 1 → 1,1,0,0.0,0,False,False,,True,2.0308,1.0308,"alternating_hands,one_row_change","bodhidharma, abhidharma"
7621,tft,207123,9.871832201389334e-08,LLL,L-index → L-index → L-index,0 → 1 → 0,2,2,2.5,0,False,True,,False,2.5,1.25,"same_finger_x2,same_finger_reversal,two_row_changes",tft
7622,yic,207081,9.869830410412676e-08,RRL,R-index → R-middle → L-middle,0 → 0 → 2,1,0,0.0,0,False,False,,False,3.7496,1.6008,one_row_change,ilyich
7623,itp,206784,9.855674888506308e-08,RLR,R-middle → L-index → R-pinky,0 → 0 → 0,0,0,0.0,0,False,False,,True,3.3116,1.25,"alternating_hands,no_row_change",itp
7624,ltc,206520,9.843092202367314e-08,RLL,R-ring → L-index → L-middle,1 → 0 → 2,2,0,0.0,0,False,False,,False,2.368,1.25,two_row_changes,ltc
7625,mlc,206425,9.838564341824873e-08,RRL,R-index → R-ring → L-middle,2 → 1 → 2,2,0,0.0,0,False,False,,False,2.2361,1.118,two_row_changes,mlc
7626,dtt,206332,9.834131804662274e-08,LLL,L-middle → L-index → L-index,1 → 0 → 0,1,0,0.0,1,False,False,,False,2.5,1.25,"repeat_key_x1,one_row_change",dtt
7627,yld,206153,9.825600362166517e-08,RRL,R-index → R-ring → L-middle,0 → 1 → 1,1,0,0.0,0,False,False,,False,1.6008,1.6008,one_row_change,methyldopa
7628,ivs,206136,9.824790113437869e-08,RLL,R-middle → L-index → L-ring,0 → 2 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,ivs
7629,apj,206123,9.824170511468903e-08,LRR,L-pinky → R-pinky → R-index,1 → 0 → 1,2,0,0.0,0,False,False,,False,1.0308,1.0308,two_row_changes,apj
7630,gcm,205830,9.810205636322217e-08,LLR,L-index → L-middle → R-index,1 → 2 → 2,1,0,0.0,0,False,False,,False,3.2361,1.118,one_row_change,gcm
7631,rpg,205803,9.808918770694365e-08,LRL,L-index → R-pinky → L-index,0 → 0 → 1,1,0,0.0,0,True,False,,True,3.0616,1.0308,"separated_finger_reuse,alternating_hands,one_row_change",rpg
7632,szi,205133,9.776985438447677e-08,LLR,L-ring → L-pinky → R-middle,1 → 2 → 0,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,szilard
7633,wae,205123,9.776508821548474e-08,LLL,L-ring → L-pinky → L-middle,0 → 1 → 0,2,0,0.0,0,False,False,redirect,False,2.0616,1.0308,"redirect,two_row_changes",wae
7634,mtt,204979,9.769645538199931e-08,RLL,R-index → L-index → L-index,2 → 0 → 0,1,0,0.0,1,False,False,,False,3.618,1.25,"repeat_key_x1,one_row_change",mtt
7635,hcf,204730,9.757777777409744e-08,RLL,R-index → L-middle → L-index,1 → 2 → 1,2,0,0.0,0,False,False,,False,2.118,1.118,two_row_changes,hcfa
7636,ivc,204034,9.724605241225124e-08,RLL,R-middle → L-index → L-middle,0 → 2 → 2,1,0,0.0,0,False,False,,False,3.2668,1.118,one_row_change,ivc
7637,mqu,203434,9.696008227272866e-08,RLR,R-index → L-pinky → R-index,2 → 0 → 0,1,0,0.0,0,True,False,,True,3.1796,1.118,"separated_finger_reuse,alternating_hands,one_row_change","almquist, namque"
7638,puk,203150,9.682472307335464e-08,RRR,R-pinky → R-index → R-middle,0 → 0 → 1,1,0,0.0,0,False,False,redirect,False,2.0616,1.0308,"redirect,one_row_change",puke
7639,oox,203091,9.679660267630159e-08,RRL,R-ring → R-ring → L-ring,0 → 0 → 2,1,0,0.0,1,False,False,,False,3.1796,1.118,"repeat_key_x1,one_row_change",cyclooxygenase
7640,fbe,202902,9.670652208235196e-08,LLL,L-index → L-index → L-middle,1 → 2 → 0,2,1,1.8028,0,False,False,,False,2.8336,1.8028,"same_finger_x1,two_row_changes",offbeat
7641,ffb,202902,9.670652208235196e-08,LLL,L-index → L-index → L-index,1 → 1 → 2,1,1,1.8028,1,False,False,,False,1.8028,1.8028,"same_finger_x1,repeat_key_x1,one_row_change",offbeat
7642,sdk,202834,9.667411213320607e-08,LLR,L-ring → L-middle → R-middle,1 → 1 → 1,0,0,0.0,0,False,False,,False,0.0,0.0,no_row_change,sdk
7643,dcf,202802,9.665886039243154e-08,LLL,L-middle → L-middle → L-index,1 → 2 → 1,2,1,1.118,0,False,False,,False,1.118,1.118,"same_finger_x1,two_row_changes",dcf
7644,hrc,202559,9.65430424859249e-08,RLL,R-index → L-index → L-middle,1 → 0 → 2,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,hrc
7645,pbg,202352,9.644438278778959e-08,RLL,R-pinky → L-index → L-index,0 → 2 → 1,2,1,1.118,0,False,False,,False,3.8336,1.8028,"same_finger_x1,two_row_changes",pbgc
7646,bgc,202352,9.644438278778959e-08,LLL,L-index → L-index → L-middle,2 → 1 → 2,2,1,1.118,0,False,False,,False,3.9208,1.8028,"same_finger_x1,two_row_changes",pbgc
7647,jds,202175,9.636002159663044e-08,RLL,R-index → L-middle → L-ring,1 → 1 → 1,0,0,0.0,0,False,False,,False,0.0,0.0,no_row_change,tijdschrift
7648,uaf,202116,9.633190119957738e-08,RLL,R-index → L-pinky → L-index,0 → 1 → 1,1,0,0.0,0,False,False,,False,1.0308,1.0308,one_row_change,"quaff, quaffed"
7649,tji,202015,9.628376289275775e-08,LRR,L-index → R-index → R-middle,0 → 1 → 0,2,0,0.0,0,False,False,,False,2.2808,1.25,two_row_changes,tjie
7650,csl,201784,9.617366438904155e-08,LLR,L-middle → L-ring → R-ring,2 → 1 → 1,1,0,0.0,0,False,False,,False,1.118,1.118,one_row_change,csl
7651,njy,201711,9.613887135539964e-08,RRR,R-index → R-index → R-index,2 → 1 → 0,2,2,2.7188,0,False,False,,False,2.7188,1.6008,"same_finger_x2,two_row_changes",benjy
7652,mva,201606,9.608882658098319e-08,RLL,R-index → L-index → L-pinky,2 → 2 → 1,1,0,0.0,0,False,False,,False,2.2361,1.118,one_row_change,mva
7653,nxe,201406,9.599350320114232e-08,RLL,R-index → L-ring → L-middle,2 → 2 → 0,1,0,0.0,0,False,False,,False,3.2668,1.118,one_row_change,sphinxes
7654,sqr,201357,9.597014897308131e-08,LLL,L-ring → L-pinky → L-index,1 → 0 → 0,1,0,0.0,0,False,False,redirect,False,2.0616,1.0308,"redirect,one_row_change",esqr
7655,cmt,201345,9.596442957029086e-08,LRL,L-middle → R-index → L-index,2 → 2 → 0,1,0,0.0,0,False,False,,True,3.4861,1.25,"alternating_hands,one_row_change",cmt
7656,itj,200860,9.573327037417678e-08,RLR,R-middle → L-index → R-index,0 → 0 → 1,1,0,0.0,0,False,False,,True,2.2808,1.25,"alternating_hands,one_row_change",straitjacket
7657,tja,200860,9.573327037417678e-08,LRL,L-index → R-index → L-pinky,0 → 1 → 1,1,0,0.0,0,False,False,,True,1.25,1.25,"alternating_hands,one_row_change",straitjacket
7658,jnd,200537,9.557932311573378e-08,RRL,R-index → R-index → L-middle,1 → 2 → 1,2,1,1.118,0,False,False,,False,1.118,1.118,"same_finger_x1,two_row_changes","jndi, jnd"
7659,gss,200490,9.555692212147118e-08,LLL,L-index → L-ring → L-ring,1 → 1 → 1,0,0,0.0,1,False,False,,False,1.0,1.0,"repeat_key_x1,no_row_change",gss
